id,university_id,club_category,name,topic,description,introduce,image_url,location
4114,136,SPORTS,S.A.M,문학,누구나 즐길 수 있는 스쿼시 동아리 S.A.M입니다!,"새내기, 새학기가 되었는데 “갓생” 사는 방법을 모르겠다면? 코스와 함께 수영 도전!! 누구나 즐길 수 있는 스쿼시 동아리 S.A.M입니다! 우리는 걸어다니지 않아... Step up에서 벽타고 다니지",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4115,136,ACADEMIC,BCSD lab,즐겁게 일하고 열심히 노는 IT 특성,즐겁게 일하고 열심히 노는 IT 특성화 동아리,즐겁게 일하고 열심히 노는 IT 특성화 동아리,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4116,136,ACADEMIC,로봇사랑,로봇/공학,로봇을 사랑하는 사람들,로봇을 사랑하는 사람들,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4117,136,ACADEMIC,세페우스,문학,힘든 대학생활 미루고 잠시 모여 별보러 가지 않을래요?,힘든 대학생활 미루고 잠시 모여 별보러 가지 않을래요?,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4118,136,ACADEMIC,자연인,학술/연구 활동,자동차를 연구하고 설계 및 제작하여 대회에 출전하는 자,자동차를 연구하고 설계 및 제작하여 대회에 출전하는 자작자동차 동아리입니다,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4119,137,PERFORMANCE,마술,음악,"통기타,어쿠스틱 통기타를 중심으로 이외에도 카흔, 건반","통기타,어쿠스틱 통기타를 중심으로 이외에도 카흔, 건반 등 다채로운 악기를 활용해 무대를 구성하는 동아리 마술 동아리이지만 타로, 집시점도 병행하여 활동을 진행하는 동아리 영남, 웃다리 사물을 연습하며 악기를 처음 접하는 사람도 이전에 하던 악기가 그리운 사람도 모두 함께 어울릴 수 있는 동아리 정기 공연, 개인 커버 곡 촬영을 진행하여, 서로 음악 지식을 나누고 피드백하며 성장해 나가는 동아리",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4120,137,PERFORMANCE,힙합,음악,"낭만과 즐거움, 그 이상을 연기하는 연극동아리입니다 H","낭만과 즐거움, 그 이상을 연기하는 연극동아리입니다 HUFSDOVY 중앙 힙합(댄스, 랩, 보컬, 비트메이킹)동아리 다양한 장르의 춤을 선보이는 중앙댄스동아리 지하캠퍼스 B2-05 모두가 뮤지컬을 즐길 수 있도록, 중앙 뮤지컬 동아리 라온",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4121,137,ETC,ACE,미분류,미분류 활동 동아리,ACE은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4122,137,ETC,AJ 스튜디오,미분류,미분류 활동 동아리,AJ 스튜디오은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4123,137,ETC,CAM,미분류,미분류 활동 동아리,CAM은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4124,137,ETC,F.A,미분류,미분류 활동 동아리,F.A은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4125,137,ACADEMIC,Fund Management,POSTRADE TRUST FUND의,POSTRADE TRUST FUND의 국내 및 해외 직,POSTRADE TRUST FUND의 국내 및 해외 직접 투자를 통한 실전 자산운용,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4126,137,ETC,KUSA,미분류,미분류 활동 동아리,KUSA은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4127,137,ETC,M&A,"M&A 사례 분석, Valuation","M&A 사례 분석, Valuation","M&A 사례 분석, Valuation",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4128,137,ACADEMIC,Quant,2019년 신설된 POSTRADE 금,"2019년 신설된 POSTRADE 금융공학팀으로, 신규","2019년 신설된 POSTRADE 금융공학팀으로, 신규금융상품 및 ETF개발, 투자전략 연구",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4129,137,ETC,SLAP-UP,미분류,미분류 활동 동아리,SLAP-UP은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4130,137,ACADEMIC,국제관계연구회,미분류,미분류 활동 동아리,국제관계연구회은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4131,137,ETC,그누빌,미분류,미분류 활동 동아리,그누빌은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4132,137,ETC,노곳떼,미분류,미분류 활동 동아리,노곳떼은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4133,137,ETC,누리예,미분류,미분류 활동 동아리,누리예은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4134,137,ETC,마스터피스,미분류,미분류 활동 동아리,마스터피스은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4135,137,ETC,만리행,미분류,미분류 활동 동아리,만리행은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4136,137,ETC,성격 동아리실,미분류,미분류 활동 동아리,성격 동아리실은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4137,137,ETC,세레브로,미분류,미분류 활동 동아리,세레브로은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4138,137,ETC,얼소리,미분류,미분류 활동 동아리,얼소리은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4139,137,ETC,일루젼,미분류,미분류 활동 동아리,일루젼은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4140,137,ETC,일반회원,미분류,미분류 활동 동아리,일반회원은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4141,137,ETC,지원기간: 02.17(수),03.04(목,03.04(목,03.04(목,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4142,137,ETC,참동이 사랑회,미분류,미분류 활동 동아리,참동이 사랑회은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4143,137,RELIGION,로타랙트,봉사,외국인 친구들과 함께하는 유일무이 외대 투어봉사 동아리,외국인 친구들과 함께하는 유일무이 외대 투어봉사 동아리 교육봉사와 함께 다양한 봉사를 할 수 있는 동아리입니다 로타리 클럽 산하의 대학생 봉사동아리로 외대 로타랙트 포함 18개 클럽이 함께하는 연합 봉사동아리 한국외대 가톨릭학생회입니다,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4144,137,SOCIAL_SERVICE,아동봉사,봉사,봉사 활동 동아리,아동봉사은(는) 봉사 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4145,137,PERFORMANCE,목요음악반,음악,음악 활동 동아리,목요음악반은(는) 음악 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4146,137,SPORTS,PLUTO(볼링부),볼링,볼링 활동 동아리,PLUTO(볼링부)은(는) 볼링 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4147,137,SPORTS,검도부,무예,태권도부는 서울캠퍼스 유일 태권도 동아리로서 매주 다양,태권도부는 서울캠퍼스 유일 태권도 동아리로서 매주 다양한 훈련을 통해 태권도 실력을 쌓고 부원들 간 친목을 도모하고 있습니다 다양한 아웃도어 활동을 즐길 수 있는,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4148,137,SPORTS,수영부,무예,다양한 아웃도어 활동을 즐길 수 있는 동아리입니다 40,"다양한 아웃도어 활동을 즐길 수 있는 동아리입니다 40년이 넘는 역사와 전통을 자랑하는 서울캠퍼스 중앙동아리 검도부입니다. 검도를 배우고 타대학과 교류전, 대회 출전, MT 등 검도부와 함께 알차고 행복한 대학생활 만들어보세요! 수영 경험의 유무를 상관하지 않는 수영부는 1967년에 시작한 중앙동아리로 매주 정기 수영 연습을 진행하며 각종 수영 대회에도 출전하고 있습니다 Airo F.F(스노우보드부 자유를 보드하다 러너스하이",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4149,137,SPORTS,조정부,볼링,"2011년 창설되었으며, 매주 중랑천 및 서울 러닝 명","2011년 창설되었으며, 매주 중랑천 및 서울 러닝 명소 코스를 뛰는 한국외대 공식 러닝 동아리입니다.",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4150,137,SPORTS,태권도부,무예,"미네르바 여신의 방패, 한국외대 서울캠퍼스 소속 유일무","미네르바 여신의 방패, 한국외대 서울캠퍼스 소속 유일무이 응원단 아이기스 입니다! 체육1분과 교개원 B1-04 태권도부는 서울캠퍼스 유일 태권도 동아리로서 매주 다양한 훈련을 통해 태권도 실력을 쌓고 부원들 간 친목을 도모하고 있습니다 다양한 아웃도어 활동을 즐길 수 있는 동아리입니다",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4151,137,EXHIBITION_CREATION,Research,문학,각 팀에 소속되어 담당 기업 분석 및 제도권 수준 리서,"각 팀에 소속되어 담당 기업 분석 및 제도권 수준 리서치 보고서 발행하며, 한국외대 어문계열의 특성을 살려 글로벌 시황 및 현지 상황 분석",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4152,138,SPORTS,일루션,공연,노인체육복지학과 태권도의 기본 발차기 동작 및 겨루기 ,"노인체육복지학과 태권도의 기본 발차기 동작 및 겨루기 실력을 향상시키고, 수영 훈련을 통해 다양한 영법을 구사, 관련 자격증 취득이 목적 태권도학과 행사 및 공연 등을 진행하는 태권도 동아리로 학교 위상을 높이기 위하여 노력하며, 일루션만의 콘텐츠를 만들어 특색을 살려 학교의 이름을 긍정적인 측면으로 널리 알릴 수 있도록 노력, 품, 단증 전환, 단증 취득 실기부분에서 많은 도움을 줌 ALLEY(앨리",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4153,138,PERFORMANCE,휠체어 댄스,댄스,댄스 활동 동아리,휠체어 댄스은(는) 댄스 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4154,138,ETC,1RM,미분류,미분류 활동 동아리,1RM은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4155,138,ETC,APSIV,미분류,미분류 활동 동아리,APSIV은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4156,138,ETC,FC라밤바,미분류,미분류 활동 동아리,FC라밤바은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4157,138,SPORTS,FC아르마다,운동건강관리학과,운동건강관리학과,운동건강관리학과,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4158,138,ETC,FC천마,미분류,미분류 활동 동아리,FC천마은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4159,138,ETC,KOCT,미분류,미분류 활동 동아리,KOCT은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4160,138,SPORTS,KUV (배구동아리),미분류,미분류 활동 동아리,KUV (배구동아리)은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4161,138,ETC,TIEMPO,미분류,미분류 활동 동아리,TIEMPO은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4162,138,ETC,stallions (라크로스),미분류,미분류 활동 동아리,stallions (라크로스)은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4163,138,ETC,가온 품새 선수단,미분류,미분류 활동 동아리,가온 품새 선수단은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4164,138,ETC,골든엣지,미분류,미분류 활동 동아리,골든엣지은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4165,138,ETC,길은배,미분류,미분류 활동 동아리,길은배은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4166,138,ETC,김지연,미분류,미분류 활동 동아리,김지연은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4167,138,ETC,김현식,미분류,미분류 활동 동아리,김현식은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4168,138,ETC,김혜영,미분류,미분류 활동 동아리,김혜영은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4169,138,ETC,다올(Da-All),미분류,미분류 활동 동아리,다올(Da-All)은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4170,138,ETC,마린보이스,미분류,미분류 활동 동아리,마린보이스은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4171,138,ETC,매치포인트,미분류,미분류 활동 동아리,매치포인트은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4172,138,SPORTS,명상동아리,운동건강관리학과,운동건강관리학과,운동건강관리학과,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4173,138,ETC,박상균,미분류,미분류 활동 동아리,박상균은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4174,138,ETC,박상서,미분류,미분류 활동 동아리,박상서은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4175,138,ETC,박영민,미분류,미분류 활동 동아리,박영민은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4176,138,ETC,박재현,미분류,미분류 활동 동아리,박재현은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4177,138,ETC,백진국,미분류,미분류 활동 동아리,백진국은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4178,138,ETC,벨루스,미분류,미분류 활동 동아리,벨루스은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4179,138,ETC,봉우리,미분류,미분류 활동 동아리,봉우리은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4180,138,ETC,실버골FC,미분류,미분류 활동 동아리,실버골FC은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4181,138,ETC,심승구,미분류,미분류 활동 동아리,심승구은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4182,138,ETC,알바트로스,미분류,미분류 활동 동아리,알바트로스은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4183,138,ETC,앨리(ALLEY),미분류,미분류 활동 동아리,앨리(ALLEY)은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4184,138,ETC,예상,미분류,미분류 활동 동아리,예상은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4185,138,ETC,오혜리,미분류,미분류 활동 동아리,오혜리은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4186,138,ETC,유덕수,미분류,미분류 활동 동아리,유덕수은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4187,138,ETC,육현철,미분류,미분류 활동 동아리,육현철은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4188,138,ETC,윤석훈,미분류,미분류 활동 동아리,윤석훈은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4189,138,ETC,윤영길,미분류,미분류 활동 동아리,윤영길은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4190,138,ETC,윤진호,미분류,미분류 활동 동아리,윤진호은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4191,138,ETC,이원미,미분류,미분류 활동 동아리,이원미은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4192,138,ETC,"이원미, 장익영",미분류,미분류 활동 동아리,"이원미, 장익영은(는) 미분류 활동을 하는 동아리입니다.",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4193,138,ETC,이재봉,미분류,미분류 활동 동아리,이재봉은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4194,138,ETC,이제훈,미분류,미분류 활동 동아리,이제훈은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4195,138,ETC,장익영,미분류,미분류 활동 동아리,장익영은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4196,138,ETC,조준호,미분류,미분류 활동 동아리,조준호은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4197,138,ETC,지상만무,미분류,미분류 활동 동아리,지상만무은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4198,138,PERFORMANCE,천마응원단,미분류,미분류 활동 동아리,천마응원단은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4199,138,ETC,청개구리,미분류,미분류 활동 동아리,청개구리은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4200,138,ETC,최관용,미분류,미분류 활동 동아리,최관용은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4201,138,ETC,칸스(Kance),미분류,미분류 활동 동아리,칸스(Kance)은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4202,138,ETC,큰수픽 (KNSU PICK),미분류,미분류 활동 동아리,큰수픽 (KNSU PICK)은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4203,138,SPORTS,태풍 FC,운동건강관리학과,운동건강관리학과,운동건강관리학과,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4204,138,ETC,트라이 (Try),미분류,미분류 활동 동아리,트라이 (Try)은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4205,138,ETC,판테온,미분류,미분류 활동 동아리,판테온은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4206,138,ETC,플리스(PLIS),미분류,미분류 활동 동아리,플리스(PLIS)은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4207,138,ETC,한장,미분류,미분류 활동 동아리,한장은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4208,138,SPORTS,AXIS,운동건강관리학과,운동건강관리학과,운동건강관리학과,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4209,138,SPORTS,FC리히트,체육/스포츠 활동,사회체육학과 동아리로 학과 친목도모 및 건강 체력 증진,사회체육학과 동아리로 학과 친목도모 및 건강 체력 증진,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4210,138,SPORTS,Fly,문학,"체조의 기본적인 구르기 동작부터 물구나무, 핸드스프링 ","체조의 기본적인 구르기 동작부터 물구나무, 핸드스프링 위주로 훈련을 하며 임용고시 체조 기술들을 익혀 체육교사가 되는 목적으로 함",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4211,138,SPORTS,KNSU 1RM,동호인 역도대회 출전과 운동지식 함양,동호인 역도대회 출전과 운동지식 함양을 위한 동아리,동호인 역도대회 출전과 운동지식 함양을 위한 동아리,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4212,138,SPORTS,국신,무예,사회체육학과 핸드볼 실력을 키워 대회에 나가 생활체육 ,"사회체육학과 핸드볼 실력을 키워 대회에 나가 생활체육 저변 확대에 도모하기 위함 사회체육학과 국신은 수영, 스쿠버 동아리로써 수영대회 출전, 라이프가드 자격증, 생활스포츠지도사 2급 자격증 취득 등을 위해 수영훈련을 진행하며, 가을에는 스쿠버 활동을 통해 새로운 경험을 제공하고, 스쿠버 자격증을 취득할 수 있도록 함 태권도 시범단",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4213,138,SPORTS,라밤바,축구,축구를 통한 친목도모와 축구동아리로서의 실력향상,축구를 통한 친목도모와 축구동아리로서의 실력향상,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4214,138,SPORTS,루나틱스,야구,대학동아리 야구 대회 참가 및 개개인의 야구 실력 향상,대학동아리 야구 대회 참가 및 개개인의 야구 실력 향상,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4215,138,SPORTS,스포츠,체육,체육 활동 동아리,스포츠은(는) 체육 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4216,138,ACADEMIC,씨앗(SIAT),선수 트레이닝 및 관련 분야로 나가기,선수 트레이닝 및 관련 분야로 나가기 위한 지식과 실기,선수 트레이닝 및 관련 분야로 나가기 위한 지식과 실기를 공부하는 학술동아리,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4217,138,SPORTS,아름,문학,중등 교원임용 시험(전공체육 및 전공특수)을 위한 스터,중등 교원임용 시험(전공체육 및 전공특수)을 위한 스터디 동아리,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4218,138,SPORTS,어택,탁구,탁구를 알리고 탁구라는 스포츠를 배우며 친목도모를 위한,탁구를 알리고 탁구라는 스포츠를 배우며 친목도모를 위한 탁구동아리,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4219,138,SPORTS,초아,체육,사회체육학과 함께 유도를 수련하며 친목을 도모합니다.,"사회체육학과 함께 유도를 수련하며 친목을 도모합니다. 또한 생활체육 유도데회 개인/단체전에 출전하며 타 대학 유도 동아리들과 교류전을 진행합니다 태권도학과 우리 한국체육대학교 태권도학과 겨루기 동아리 초아는 자유로운 분위기에서 다양한 겨루기의 기술체계를 수련하는 동아리 입니다 박태민, 염동철",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4220,138,SPORTS,최신글,한국체육대학교 총동아리연합회 - Da,한국체육대학교 총동아리연합회 - Daum 카페,한국체육대학교 총동아리연합회 - Daum 카페,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4221,138,SPORTS,카르페디엠,축구,"축구 자체훈련 및 연습경기, 동아리 축구대회 참가 및 ","축구 자체훈련 및 연습경기, 동아리 축구대회 참가 및 친목도모",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4222,138,SPORTS,태권도 시범단,무예,무예 활동 동아리,태권도 시범단은(는) 무예 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4223,138,SPORTS,푸르니,체육,운동건강관리학과 역도 및 웨이트트레이닝에 대한 이론과 ,"운동건강관리학과 역도 및 웨이트트레이닝에 대한 이론과 실기 푸르니는 물속에서 하나되고, 도전하며 성장하는 한국체대의 대표 수영동아리입니다. 대학 생활 속에서 긍정적인 교류를 바탕으로 부원 간 친목을 다지며, 기초 종목인 수영을 기반으로 다양한 수상 스포츠를 익히는 동아리입니다. 정기 훈련과 대회를 통해 실력을 키우고, 자기계발과 자격증 취득을 통해 졸업 후 사회에 기여하는 것을 목표로 합니다 배구동아리",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4224,138,SPORTS,플리스,댄스,한국체육대학교 유일댄스동아리로 춤을 좋아하는 학생들이 ,"한국체육대학교 유일댄스동아리로 춤을 좋아하는 학생들이 모여 춤연습을 진행하는 것이 주목적. 학교 행사(신입생 오리엔테이션 체육대회, 천마 축제 등)를 위해 무대를 만들어내기 위해 연습하며 친목을 다지는 동아리 플리스(PLIS 사회체육학과 스포츠 마케팅에 관련한 스터디를 진행하며 스포츠 마케팅 산업에서의 경쟁력 있는 인재를 육성하는데 한국체육대학교 내의 동아리로서 기여할 것임",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4225,138,SPORTS,한국체육대 동아리,Search,Search 활동 동아리,한국체육대 동아리은(는) Search 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4226,138,SPORTS,한국체육대학보,KNSU 미디어,KNSU 미디어,KNSU 미디어,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4227,138,SPORTS,한체대의 스포츠 동아리 현황,미확인,미확인 활동 동아리,한체대의 스포츠 동아리 현황은(는) 미확인 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4228,138,SPORTS,한판,체육/스포츠 활동,함께 유도를 수련하며 친목을 도모합니다. 또한 생활체육,함께 유도를 수련하며 친목을 도모합니다. 또한 생활체육 유도데회 개인/단체전에 출전하며 타 대학 유도 동아리들과 교류전을 진행합니다,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4229,138,EXHIBITION_CREATION,류시현,문학,문학 활동 동아리,류시현은(는) 문학 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4230,139,PERFORMANCE,AEROCK,밴드/음악,락밴드 동아리,락밴드 동아리,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4231,139,PERFORMANCE,AEROCK : 락밴드 동아리,밴드/음악,밴드/음악 활동 동아리,AEROCK : 락밴드 동아리은(는) 밴드/음악 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
4232,139,PERFORMANCE,국문,음악,한국항공대학교 오케스트라 동아리,한국항공대학교 오케스트라 동아리,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
